id,replyCount,likeCount,publishedAt,text,translation,authorName,authorChannelId,authorChannelUrl,isReply,isReplyTo,isReplyToName,,Pro-Hamas,Pro-Israel,Media Criticism,Anti-Israel,Anti-Hamas,Jihad Discourse,Critisim Other Arab States,,Support for Media
Ugxw1U_5mdaIttsIYPh4AaABAg,0,0,2023-10-08 21:38:38,اسمهم المجاهدين اسمهم اصحاب الارض الشجعان، اسمهم حماة الاقصى ، 😠مستفز جدا انكم تسموهم المسلحين المقتحمين ويكأنكم مع الفريق الاخر 😒 او انكم صدقتهم انها اراضي اسرائيلية ، خسأتم,"Their name is Mujahideen, their name is the brave owners of the land, their name is the protectors of Al-Aqsa, 😠 It is very provocative that you call them armed invaders, as if you are on the other side 😒 or you believed them that it is Israeli land, you are wrong.",@duhaalhassan5069,UC-43NjaXSdXR3zHrXUbxYTA,http://www.youtube.com/@duhaalhassan5069,0,,,,1,,1,1,,,,,
UgwhiJuYAE4cSa0Wjxl4AaABAg,0,0,2023-10-08 21:34:28,القضية قضية وجود لا قضية حدود بيننا نحن واليهود. اخوكم من اليمن.,"The issue is an existential issue, not a border issue between us and the Jews. Your brother from Yemen.",@hawdaj9674,UC8jUaCwnKu_1cxAQm3SYtQg,http://www.youtube.com/@hawdaj9674,0,,,,1,,,1,,,,,
UgxNdTnWkHhdT-iIaF14AaABAg,0,0,2023-10-08 21:34:20,النصر العظيم ليفلصطين تحياتي للمناضلين الاحرأر ❤😂🎉😢😮😅😅❤🎉,The great victory of Levlestein Greetings to the red militants ❤😂😂🎉😢😮😅😅😅❤🎉,@user-do3yz9zr9m,UCpOdmbWydhjinTjSIRiIMcw,http://www.youtube.com/@user-do3yz9zr9m,0,,,,,,,,,,,,
UgylrceNjks8LT-FDUF4AaABAg,17,0,2023-10-08 21:31:25,من كل قلب نحنو الجيش السوري ندعم اخوانا في فلسطين انشالله سنوحرر ارض فيلسطين🇵🇸❤️❤️,"From the bottom of our hearts, we, the Syrian army, support our brothers in Palestine. فيلسطين🇵🇸❤️❤️",@user-le1jy6ic9t,UCmQnKPNYuN9BaSINdQa5rew,http://www.youtube.com/@user-le1jy6ic9t,0,,,,1,,,,,,,,
UgylrceNjks8LT-FDUF4AaABAg.9vcI_64Ae2_9ve8ygpJUfK,NA,0,2023-10-09 14:46:01,انت الجيش السوري قلتلي ، شو هالتناقض ، انت دمرت و قتلت الشعب العزل البريء في سوريا و الآن تتظاهر بالوقوف مع فلسطين ، الله اكبر عليك و على جيشك التافه الضعيف و على رئيسك الجبان الشاطر على شعبه ، والله فعلا إن لم تستحي فأفعل ما تشاء,"You are the Syrian army, you told me, what is this contradiction, you destroyed and killed the innocent defenseless people in Syria and now you are pretending to stand with Palestine, God is greater on you and your weak and insignificant army and your cowardly president, and God is indeed if you are not ashamed, do what you want.",@muhammedrajab7673,UCJdjjRcEaMOixv5koDnYPsw,http://www.youtube.com/@muhammedrajab7673,1,UgylrceNjks8LT-FDUF4AaABAg,@user-le1jy6ic9t,,,,,,,,,,
UgylrceNjks8LT-FDUF4AaABAg.9vcI_64Ae2_9veHIGAGT-s,NA,0,2023-10-09 15:58:44,انتو بتسبو رأيس ماشي ولش بتسبونا كمان وبتقولو علينا مجرمين نحنو نوحرر سوريا وأدلب وكل المناطق الباقي هم اهنا وأخواتنا وأنا من حلب عسكري مالي ضابط,"You are insulting a president who is walking and not insulting us and calling us criminals. We are liberating Syria, Idlib and all other areas, and the rest are our brothers and sisters.",@user-le1jy6ic9t,UCmQnKPNYuN9BaSINdQa5rew,http://www.youtube.com/@user-le1jy6ic9t,1,UgylrceNjks8LT-FDUF4AaABAg,@user-le1jy6ic9t,,,,,,,,,,
UgylrceNjks8LT-FDUF4AaABAg.9vcI_64Ae2_9veHcz9NUPU,NA,0,2023-10-09 16:01:41,وأنا عسكري مالي ضابط وبعدا نص حكيك مو مفهوم ولش النظام ضربكم اش عملتولو,"I'm a soldier, not an officer, and yet half of what you're saying doesn't make sense.",@user-le1jy6ic9t,UCmQnKPNYuN9BaSINdQa5rew,http://www.youtube.com/@user-le1jy6ic9t,1,UgylrceNjks8LT-FDUF4AaABAg,@user-le1jy6ic9t,,,,,,,,,,
UgylrceNjks8LT-FDUF4AaABAg.9vcI_64Ae2_9veLTgm6Zny,NA,1,2023-10-09 16:35:15,@@user-le1jy6ic9t اذا انت عسكري اتق الله و انشق ، و بعدين نحنا ما عملنا شي لرئيسك بس هالشعب طلع مظاهرات بدو اصلاحات ، و بالاخير انتهى المطاف بالقصف على المدنيين بالبراميل و باستخدام الطيران الروسي و غيره,"@@user-le1jy6ic9t If you are a soldier, then fear God and defect. After that, we did nothing for your president, but the people started demonstrations to demand reforms, and finally ended up bombing civilians with barrel bombs and using Russian and other airplanes.",@muhammedrajab7673,UCJdjjRcEaMOixv5koDnYPsw,http://www.youtube.com/@muhammedrajab7673,1,UgylrceNjks8LT-FDUF4AaABAg,@user-le1jy6ic9t,,,,,,,,,,
UgylrceNjks8LT-FDUF4AaABAg.9vcI_64Ae2_9veLauA1vei,NA,0,2023-10-09 16:36:22,بعدين على كلمة التحرير ، بالعكس ، اذا انت عسكري سوري سني مانك علوي ، ف اكيد بتعرف ان العلوي عدوك و بدو يقتلك و عم يستخدمك استخدام ، الاحتلال في سوريا هو احتلال من قبل العلوية المدعومين من الخارج,"On the contrary, if you are a Sunni Syrian soldier and you are an Alawite, you must know that the Alawite is your enemy and wants to kill you and use you, the occupation in Syria is an occupation by foreign-backed Alawites.",@muhammedrajab7673,UCJdjjRcEaMOixv5koDnYPsw,http://www.youtube.com/@muhammedrajab7673,1,UgylrceNjks8LT-FDUF4AaABAg,@user-le1jy6ic9t,,,,,,,,,,
UgylrceNjks8LT-FDUF4AaABAg.9vcI_64Ae2_9veLq4hKAb7,NA,0,2023-10-09 16:38:26,لا انتو سويتو كتير,"No, you're too sweet.",@user-le1jy6ic9t,UCmQnKPNYuN9BaSINdQa5rew,http://www.youtube.com/@user-le1jy6ic9t,1,UgylrceNjks8LT-FDUF4AaABAg,@user-le1jy6ic9t,,,,,,,,,,
UgylrceNjks8LT-FDUF4AaABAg.9vcI_64Ae2_9veLvH8Tv1W,NA,0,2023-10-09 16:39:08,بس انتو ما عملتوشي طاول لش قصفوكم لكان,"But if you hadn't made a table, they would have bombed you.",@user-le1jy6ic9t,UCmQnKPNYuN9BaSINdQa5rew,http://www.youtube.com/@user-le1jy6ic9t,1,UgylrceNjks8LT-FDUF4AaABAg,@user-le1jy6ic9t,,,,,,,,,,
UgylrceNjks8LT-FDUF4AaABAg.9vcI_64Ae2_9veMAL--quh,NA,0,2023-10-09 16:41:20,أما حلبي مالي علوي,Ama Halabi Mali Alawi,@user-le1jy6ic9t,UCmQnKPNYuN9BaSINdQa5rew,http://www.youtube.com/@user-le1jy6ic9t,1,UgylrceNjks8LT-FDUF4AaABAg,@user-le1jy6ic9t,,,,,,,,,,
UgylrceNjks8LT-FDUF4AaABAg.9vcI_64Ae2_9veMMD5ZSqP,NA,0,2023-10-09 16:42:57,طب سبو لرئيس لش عم تقولو الجيش الجيش ما لو مع الرأيس,Why do you say the army is not with the president if the army is not with the president?,@user-le1jy6ic9t,UCmQnKPNYuN9BaSINdQa5rew,http://www.youtube.com/@user-le1jy6ic9t,1,UgylrceNjks8LT-FDUF4AaABAg,@user-le1jy6ic9t,,,,,,,,,,
UgylrceNjks8LT-FDUF4AaABAg.9vcI_64Ae2_9veRoGp4f-c,NA,0,2023-10-09 17:30:37,@@user-le1jy6ic9t و حياتك كان الرئيس بيقدر يلبي شوية طلبات للشعب و خلصت القصة ، بس انت على يوتيوب اكتب عن بداية المظاهرات و كيف كانو المخابرات يقوسو على الشعب لأنهم فقط قالو يسقط الاسد,"@@user-le1jy6ic9t and your life, the president was able to fulfill a few requests of the people and the story ended, but you are on YouTube writing about the beginning of the demonstrations and how the intelligence services were cruel to the people because they just said down with Assad.",@muhammedrajab7673,UCJdjjRcEaMOixv5koDnYPsw,http://www.youtube.com/@muhammedrajab7673,1,UgylrceNjks8LT-FDUF4AaABAg,@user-le1jy6ic9t,,,,,,,,,,
UgylrceNjks8LT-FDUF4AaABAg.9vcI_64Ae2_9veRpXfWAfV,NA,0,2023-10-09 17:30:47,@@user-le1jy6ic9t قصفنا لانو ظالم ابن حرام,@@user-le1jy6ic9t We bombed because he is an unjust son of a bastard,@muhammedrajab7673,UCJdjjRcEaMOixv5koDnYPsw,http://www.youtube.com/@muhammedrajab7673,1,UgylrceNjks8LT-FDUF4AaABAg,@user-le1jy6ic9t,,,,,,,,,,
UgylrceNjks8LT-FDUF4AaABAg.9vcI_64Ae2_9veS-N5T1KN,NA,0,2023-10-09 17:32:16,@@user-le1jy6ic9t انا لما سب الجيش ، اذا علوي بكرهو و بتمنالو الموت مثل ما بيتمنالي ، بس يلي بيقهر اكتر شوف واحد سني ابن بلدي ابن سوريا حلب ، واقف مع العدو عدو الاسلام و عم يقاتل بصفو و بالاخير بيسأل ليش بتسبو الجيش ، فيق اخي فيق ، ادعي الله يهديك و ييسرلك طريق تاني,"@@user-le1jy6ic9t When I curse the army, if an Alawite hates it and wants to die as much as I do, but what is more compelling is to see a Sunni son of my country, son of Syria, son of Aleppo, standing with the enemy, the enemy of Islam, and fighting on the side and finally he asks why you curse the army, so I pray to God to guide you and give you another path.",@muhammedrajab7673,UCJdjjRcEaMOixv5koDnYPsw,http://www.youtube.com/@muhammedrajab7673,1,UgylrceNjks8LT-FDUF4AaABAg,@user-le1jy6ic9t,,,,,,,,,,
UgylrceNjks8LT-FDUF4AaABAg.9vcI_64Ae2_9veXTWqzYcW,NA,0,2023-10-09 18:20:04,@@muhammedrajab7673 طب لش قصفوكم انتو لأنو من زمان بيطلع من عندكم دواعش حتا بل أفلام بتشوفن كلن من إدلب طب لش ما بقصفو شام او حماه او طرطوس او حلب لش بس انتو طب أنته ما بتعرف انتم مظهرين ضض البلد وبترفعو علم سورا,"@@muhammedrajab7673 Why did they bomb you? Because there have been ISIS fighters coming out of Idlib for a long time, even movies that show them all from Idlib, so why don't they bomb Sham, Hama, Tartus or Aleppo?",@user-le1jy6ic9t,UCmQnKPNYuN9BaSINdQa5rew,http://www.youtube.com/@user-le1jy6ic9t,1,UgylrceNjks8LT-FDUF4AaABAg,@user-le1jy6ic9t,,,,,,,,,,
UgylrceNjks8LT-FDUF4AaABAg.9vcI_64Ae2_9ve_LVuswRj,NA,0,2023-10-09 18:45:12,@@muhammedrajab7673 ياخي انا معك مالي ضضك بدكم تسبو رأيس بسوي بس لجيش لش كمان كلياتنا طلعين غصب عنا مو بأيرادتنا,"@@muhammedrajab7673 Brother, I'm with you, I'm with you. You want to insult a president, but not an army.",@user-le1jy6ic9t,UCmQnKPNYuN9BaSINdQa5rew,http://www.youtube.com/@user-le1jy6ic9t,1,UgylrceNjks8LT-FDUF4AaABAg,@user-le1jy6ic9t,,,,,,,,,,
UgylrceNjks8LT-FDUF4AaABAg.9vcI_64Ae2_9veaTUeyXz3,NA,0,2023-10-09 18:55:01,@@user-le1jy6ic9t معناها نصحية من اخوك فيق بالليل و ادعي ربك يفتحلك طريق تاني ، نحن شعب مبدع و شجاع و قوي ، انت من هالشعب ، ادعي ربك و حط براسك ت*نشق ، و ربك ما بيرفض حدا,"@@user-le1jy6ic9t It means advice from your brother, wake up at night and pray to God to open another path for you, we are a creative, brave and strong people, you are from this people, pray to your God and put your head T*nshaq, and your God will not refuse anyone.",@muhammedrajab7673,UCJdjjRcEaMOixv5koDnYPsw,http://www.youtube.com/@muhammedrajab7673,1,UgylrceNjks8LT-FDUF4AaABAg,@user-le1jy6ic9t,,,,,,,,,,
UgylrceNjks8LT-FDUF4AaABAg.9vcI_64Ae2_9vecdewQ2Hg,NA,0,2023-10-09 19:14:02,@@muhammedrajab7673 يا اخي انا معي ربو يعني على رأس سنه بتسرح,"@@muhammedrajab7673 Brother, I have asthma.",@user-le1jy6ic9t,UCmQnKPNYuN9BaSINdQa5rew,http://www.youtube.com/@user-le1jy6ic9t,1,UgylrceNjks8LT-FDUF4AaABAg,@user-le1jy6ic9t,,,,,,,,,,
UgylrceNjks8LT-FDUF4AaABAg.9vcI_64Ae2_9vecm_q97Sx,NA,0,2023-10-09 19:15:15,انت من وين,You're from Wayne,@user-le1jy6ic9t,UCmQnKPNYuN9BaSINdQa5rew,http://www.youtube.com/@user-le1jy6ic9t,1,UgylrceNjks8LT-FDUF4AaABAg,@user-le1jy6ic9t,,,,,,,,,,
UgwM43KOGpJke34-pot4AaABAg,0,0,2023-10-08 21:30:22,وعلیکم السلام بہت شکریہ جناب یہ سب کچھ ٹھیک ہے,"And peace be upon you, thank you, Mr. Janab Yasbek.",@iqbalswatiswati5049,UCCSh5W2THx3ilGutqItFqYA,http://www.youtube.com/@iqbalswatiswati5049,0,,,,,,,,,,,,
UgzL448SIlVhZPACD7B4AaABAg,0,0,2023-10-08 21:30:21,There is no glory in murdering people to steal their land... The land of Israel belongs to Israel. Not Ishmael. A long ago you killed 40 millions people on India... A long ago you sent millions of black people into slavery. Will you never stop? Aren't you human?,There is no glory in murdering people to steal their land... The land of Israel belongs to Israel. Not Ishmael. A long ago you killed 40 millions people on India... A long ago you sent millions of black people into slavery. Will you never stop? Aren't you human?,@aviniddam1074,UCPO9yItGsQnfISc8SyYOjiA,http://www.youtube.com/@aviniddam1074,0,,,,,1,,,1,,,,
Ugzg0XxkJm0tTtoCrzd4AaABAg,0,0,2023-10-08 21:27:47,اللهم انصر شعب فلسطين على اعدائك اعدائهم اليهود اللهم اجعل لاهل فلسطين النصره والعزه والغلبه والقوه والهيبه في قلوب اعدائهم اللهم اشفي جرحاهم واطلق اسر اسراهم اللهم انصر مجاهديهم في سبيلك في برك وبحرك وجوي يا رب العالمين امين 🇵🇸 🇵🇸 🇵🇸 🇪🇬 🇪🇬 🇪🇬 🇪🇬 🇪🇬,"O God, give victory to the people of Palestine against your enemies, their enemies the Jews, O God, make the people of Palestine victory, glory, victory, strength and prestige in the hearts of their enemies, O God, heal their wounded and release their prisoners, O God. Heal their wounded and release their prisoners, O God, give victory to their mujahideen in your way in the land, sea and air, O Lord of the Worlds. 🇵🇸 🇵🇸 🇵🇸 🇪🇬 🇪🇬 🇪🇬 🇪🇬 🇪🇬 🇪🇬 🇪🇬 🇪🇬 🇪🇬 🇪🇬 🇪🇬 🇪🇬",@user-jz2hu4vb9y,UCiOyLic0URtSRWwNWYIZmWQ,http://www.youtube.com/@user-jz2hu4vb9y,0,,,,1,,,1,,,,,
UgzvCOhVlqMoAxyKbGZ4AaABAg,0,1,2023-10-08 21:23:27,كلمة إقتحام؟؟؟؟؟ هذه أرض المسلمين كيف يقتحمون أرضهم؟؟!!!,"The word invasion؟؟؟؟؟ This is Muslim land, how can they invade their land?",@fattahtechnology1739,UCY_ImxzpK0PdmBpJQq4sD5Q,http://www.youtube.com/@fattahtechnology1739,0,,,,,,1,,,,,,
Ugz6ftzLmTuD4LGS5Lh4AaABAg,0,0,2023-10-08 21:14:15,على مصر إلغاء كل الاتفاقات كاتفاقية كامب ديفيد واتفاقية ترسيم الحدود وفتح معبر رفح وعلى الأردن استرجاع بحيرة طبرية وفتح معبر وادي عربة جنوبا، ومعبر دامية شمالا.,"Egypt must cancel all agreements such as Camp David and the border demarcation agreement and open the Rafah crossing, and Jordan must reclaim Lake Tiberias and open the Wadi Araba crossing in the south and the Damia crossing in the north.",@user-hr1ci6xm7x,UCmlhEOiNVshasKubw-__Q8g,http://www.youtube.com/@user-hr1ci6xm7x,0,,,,,,,1,,,,,
Ugyz-WCSTTJpaGq-tEB4AaABAg,0,0,2023-10-08 21:12:57,ب هالهجوم رجعتوا كرامة امة بأكملها بهالزمن العفن 🇵🇸🇵🇸🇵🇸🇵🇸❤❤❤,"With this attack, you have restored the dignity of an entire nation in this rotten time 🇵🇸🇵🇸🇵🇸🇵🇸❤❤❤❤",@Mo-vp9th,UCdbhQUzaCPw4ucWMWLYP8Dg,http://www.youtube.com/@Mo-vp9th,0,,,,1,,,1,,,,,
UgzjnQ9RCTq1e16Yzpd4AaABAg,0,0,2023-10-08 21:05:20,اللهم احفظ الفلسطينيين المجاهدين وأهاليهم في كل دول العالم اللهم انصر المجاهدين الفلسطينيين وأيدهم بنصرك المؤزر,"O God, protect the Palestinian Mujahideen and their families in all countries of the world, O God, give victory to the Palestinian Mujahideen and support them with your mighty victory.",@user-zf5bt9tf5j,UCu5HSE0EtdlX9XY8pHRrfsA,http://www.youtube.com/@user-zf5bt9tf5j,0,,,,1,,,,,,,,
UgzzkODD0qJx41uW4yZ4AaABAg,2,18,2023-10-08 21:03:17,يا رب احمي الشعب الفلسطيني وانصره نصرا عزيزا🇲🇦🇲🇦🇲🇦🇲🇦🇲🇦🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸❤❤❤❤❤❤❤❤,"Lord, protect the Palestinian people and give them victory عزيزا🇲🇦🇲🇦🇲🇦🇲🇦🇲🇦🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸❤❤❤❤❤❤❤❤",@fatima2817,UCuiDjcGq1dGWrT_574xly-g,http://www.youtube.com/@fatima2817,0,,,,1,,,,,,,,
UgzzkODD0qJx41uW4yZ4AaABAg.9vcFLyDPvmG9vcXyULbvrO,NA,3,2023-10-08 23:45:57,علم فلسطين بقرب من العلم المغربي، رمز الانبطاح، و الذل و سرقة أراضي الغير. ان لم تستحي فأفعل ما شئت😀,"The flag of Palestine next to the Moroccan flag, a symbol of subservience, humiliation and land theft. If you're not ashamed, do what you want 😀",@m.s.m.3916,UCH2tn8sULQ22NCSfnQ9Gj1Q,http://www.youtube.com/@m.s.m.3916,1,UgzzkODD0qJx41uW4yZ4AaABAg,@fatima2817,,,,,,,,,,
UgzzkODD0qJx41uW4yZ4AaABAg.9vcFLyDPvmG9ve6j5-32Vw,NA,0,2023-10-09 14:26:25,​@@m.s.m.3916 واضح من كلامك انك المذلول ، لكنك والله صدقت و انت الملعون الكذاب ، فعلا إن لم تستحي فافعل ما شئت,"@@@m.s.m.m.3916 It is clear from your words that you are humiliated, but by God, you are a cursed liar, indeed, if you are not ashamed, do what you want.",@muhammedrajab7673,UCJdjjRcEaMOixv5koDnYPsw,http://www.youtube.com/@muhammedrajab7673,1,UgzzkODD0qJx41uW4yZ4AaABAg,@fatima2817,,,,,,,,,,
UgwQhM8OcT4oZuklhL94AaABAg,0,0,2023-10-08 21:02:09,الله اكبر كبيرا,Allahu akbar kabir kabir,@kimirossi202,UCAIsP5tllxN0QqZX4nP10dg,http://www.youtube.com/@kimirossi202,0,,,,,,,,,,,,
UgxbHXCUjaVLAXsbQ2N4AaABAg,0,0,2023-10-08 21:01:22,اكثر رؤساء الدول العربية لايريدون النصر لفلسطين,Most Arab heads of state don't want victory for Palestine,@anisdrazik6617,UCvlyElGjbw92GbhtD2tqYSA,http://www.youtube.com/@anisdrazik6617,0,,,,1,,,1,,,,1,
Ugz84wFcXloFIlUtx2J4AaABAg,0,0,2023-10-08 21:01:22,يمتى يطلع المهدي حتى نرتاح ونموت ترى كافي الواحد بس متاني يطلع ويفضها,When will the Mahdi appear so that we can rest and die?,@tanjerokamado-pn4hu,UCxxPs0F6tXIjuMxnRKoIegQ,http://www.youtube.com/@tanjerokamado-pn4hu,0,,,,,,,,,,,,
UgyDKFdHMGQ3YUIsCmh4AaABAg,0,0,2023-10-08 21:00:41,this is a great example if israel try to invade Gaza . a huge surprize for them will happen plus . the israeli captives are under buld in underground tunnels so they cannt destroy then go inside .check mate,this is a great example if israel try to invade Gaza. a huge surprize for them will happen plus. the israeli captives are under buld in underground tunnels so they cannt destroy then go inside.,@user-rd1fk7ds9v,UCNhVjnMJNMxldoaMVin7Scg,http://www.youtube.com/@user-rd1fk7ds9v,0,,,,1,,,1,,,,,
Ugzv09Xgw0pKYTfGbn54AaABAg,0,0,2023-10-08 21:00:34,السؤال الحق ؟ ماذا سيفرق المسمي اسرائيل او فلسطين ؟ جميعكم خونه لله وللدستور الكذاب فماذا سيفرق المسمي لما لاتحيون بسلام في ظل قانون او دين ويصبح الدجال اله عليكم كما هو الأن هل عندما سيتغير المسمي ستدخلون الجنه يامنافقين وعد الله المشركين والمنافقين نار جهنم خالدين فيها الله اكبر ولا اله الا الله دعوه لكل مجند يعمل مع الدجال منذ الصغر ويتستر عليه وينقل كلامه واشاراته علي اللايف انت مشرك بالله تضر نفسك وغيرك لن يكون لنا وطن يحمينا اذا تكتمتم بلاعك يضمن حقوق المسلوبه في الدستور بالامن والأمان في الوطن الكذاب الذي بناه الدجال ياعباد الله ان ضاع التوحيد فما قيمة الدين ان الله لايهدي من هو كذاب كفار ان من تتسترون عليهم في الخفاء لن يقربونكم الي الله انما يضلونكم وتحسبون انكم مهتدون دعوة حق لكل قارئ كتاب ( سلاح الدجال ) الجزء الأول والثاني سترى الحق بعينك وستحكم علي صدقه بنفسك لا تتعب نفسك في قراءة مالاينفعك ويضلك ولا يلمس واقعك,"You are all traitors to God and the false constitution, so what will the name make a difference when you do not live in peace under a law or religion and the Dajjal becomes your god as it is now? Will when the name changes, you will enter paradise, hypocrites, and God promised the polytheists and hypocrites Hellfire for eternity, God is the greatest and there is no god but God A call to every soldier who works with the Dajjal since childhood, covers for him and transmits his words and signs on life, you are a polytheist in God and harm yourself and others will not We will not have a homeland that protects us if you conceal your slaughter, guaranteeing the rights of the stolen rights in the constitution with safety and security in the false homeland built by the Dajjal, servants of God, if monotheism is lost, what is the value of religion, God does not guide those who are liars and infidels, those whom you cover up in secret will not bring you closer to God, they will only lead you astray and you think you are guided A true invitation to every reader of the book (the weapon of the Dajjal) Part I and II, you will see the truth with your own eyes and judge its truth by yourself Do not tire yourself in reading what does not benefit you, mislead you, and does not touch your reality",@Amr.khalifa1984,UCk5ySAp2WNUs-sGfi3LaFqw,http://www.youtube.com/@Amr.khalifa1984,0,,,,,,,1,,,,,
Ugz9q_Bm-yf4Dd-CvR94AaABAg,0,1,2023-10-08 20:58:48,السعوديه والامارات وقطر والبحرين ومصر والأردن ايدوا وساعدوا وقصفوا وبذلوا الأموال لتدمير العراق والان على فلسطين هذا ديدنهم,"Saudi Arabia, the UAE, Qatar, Bahrain, Egypt and Jordan supported, assisted, bombed and spent money to destroy Iraq and now on Palestine.",@user-wk5zi8bm6j,UCAHyFIb8JtckMF4q4LFL74w,http://www.youtube.com/@user-wk5zi8bm6j,0,,,,,,,,,,,1,
UgzfR6JWc_839t-TB554AaABAg,0,0,2023-10-08 20:57:43,كل هيدا من بيهم انا امنيتي قبل ما موت صلي بالقدس يالله شو حابب رزق الله حتى يصير في حدود لبنان فلسطين متل وقت نروح ع سوريا ونزور جارتنا فلسطين يالله ما اكرمك يتحقق يلي ببالي 😍,"My wish before I die is to pray in Jerusalem, God, what does Rizkallah want until it becomes on the border of Lebanon and Palestine, so that we can go to Syria and visit our neighbor Palestine, God, how gracious of you to fulfill what I have in mind 😍.",@abbasstlaiss2746,UCXye_-yI5SdzgbAQ-tSeH3A,http://www.youtube.com/@abbasstlaiss2746,0,,,,,,,,,,,,
UgwVbIanWpyPDeQshW94AaABAg,0,0,2023-10-08 20:56:07,المشكلة في حصار الفلسطينيين وحصار الشعوب العربية من قبل الدول الورقية العربية وجيوشها الفنكوشية .. على الشعوب العربية الخروج للشوارع بعد كل صلاة والمطالبة بفتح الحدود دون قيد أو شرط مالم فبالقوة وسترون عجبا .. فتح الحدود ضرورة شرعية وقانونية واخلاقية وإنسانية .. دعوا الشعوب العربية تحسم الموقف.. على العلماء إعلان النفير العام وفتح الحدود للشعوب العربية ولو بالقوة من أجل تحرير القدس وفلسطين من الصهاينة المحتلين .. أيتها الشعوب العربية انفروا خفافا وثقالا ولاتهنوا ولا تحزنوا وانتم الاعلون إن شاءالله وادخلوا الباب عليهم فاذا دخلتموه فأنتم غالبون بإذن الله تعالى.,"The issue is the siege of the Palestinians and the siege of the Arab peoples by the Arab paper states and their armies. The Arab peoples should take to the streets after every prayer and demand the opening of the borders unconditionally, otherwise by force, and you will see wonders. Opening the borders is a legitimate, legal, moral and humanitarian necessity. Let the Arab peoples decide the situation. The scholars should declare a general alarm and open the borders for the Arab peoples, even by force, in order to liberate Jerusalem and Palestine from the Zionist occupiers. O Arab peoples, mobilize lightly and heavily, do not faint or grieve, and you are the most superior, God willing, and enter the door against them, and if you enter it, you are the overcomers, God willing.",@user-pe8fi8fd5d,UCfid13Us3pdDj39c-POyQWg,http://www.youtube.com/@user-pe8fi8fd5d,0,,,,1,,,1,,,,1,
